ID,start_date,year,month,receiver_country,initiator_country,cyber_conflict_issue,offline_conflict_issue_subcode,receiver_region
1665,2022-11-01,2022.0,11.0,Ukraine,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1665,2022-11-01,2022.0,11.0,Ukraine,Russia,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1665,2022-11-01,2022.0,11.0,Ukraine,Russia,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1665,2022-11-01,2022.0,11.0,Ukraine,Russia,International power,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1669,2001-01-01,2001.0,1.0,Spain,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)']"
1670,2022-10-01,2022.0,10.0,Mexico,Not available,Unknown,,['NO_REGION']
1676,2022-01-01,2022.0,1.0,Saudi Arabia,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,Brazil,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,Germany,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,Switzerland,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,Turkey,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,Mexico,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,United States,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,India,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1676,2022-01-01,2022.0,1.0,Italy,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHAM', 'SASIA', 'SCO']"
1680,2022-10-01,2022.0,10.0,Russia,Belarus,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1680,2022-10-01,2022.0,10.0,Russia,Belarus,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1680,2022-10-01,2022.0,10.0,Russia,Belarus,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1680,2022-10-01,2022.0,10.0,Russia,Belarus,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1688,2022-11-22,2022.0,11.0,United Kingdom,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1688,2022-11-22,2022.0,11.0,United Kingdom,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1688,2022-11-22,2022.0,11.0,United Kingdom,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1688,2022-11-22,2022.0,11.0,United Kingdom,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1689,2022-11-23,2022.0,11.0,EU (institutions),Russia,System / ideology,Russia – Ukraine,['NO_REGION']
1689,2022-11-23,2022.0,11.0,EU (institutions),Russia,Territory,Russia – Ukraine,['NO_REGION']
1689,2022-11-23,2022.0,11.0,EU (institutions),Russia,Resources,Russia – Ukraine,['NO_REGION']
1689,2022-11-23,2022.0,11.0,EU (institutions),Russia,International power,Russia – Ukraine,['NO_REGION']
1691,2020-01-01,2020.0,1.0,India,China,Territory,China – India,"['ASIA', 'SASIA', 'SCO']"
1691,2020-01-01,2020.0,1.0,India,China,International power,China – India,"['ASIA', 'SASIA', 'SCO']"
1693,2021-05-01,2021.0,5.0,Spain,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)']"
1694,2017-01-01,2017.0,1.0,Spain,Spain,Autonomy,Spain (Catalan nationalists / Catalonia),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1694,2017-01-01,2017.0,1.0,Spain,Spain,Subnational predominance,Spain (Catalan nationalists / Catalonia),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1694,2017-01-01,2017.0,1.0,Spain,Spain,Secession,Spain (Catalan nationalists / Catalonia),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1694,2017-01-01,2017.0,1.0,Switzerland,Spain,Autonomy,Spain (Catalan nationalists / Catalonia),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1694,2017-01-01,2017.0,1.0,Switzerland,Spain,Subnational predominance,Spain (Catalan nationalists / Catalonia),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1694,2017-01-01,2017.0,1.0,Switzerland,Spain,Secession,Spain (Catalan nationalists / Catalonia),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1699,2022-07-23,2022.0,7.0,Israel,"Iran, Islamic Republic of",Unknown,Iran – Israel,"['ASIA', 'MENA', 'MEA']"
1701,2022-04-01,2022.0,4.0,"Korea, Republic of","Korea, Democratic People's Republic of",Unknown,North Korea – South Korea,"['ASIA', 'SCS', 'NEA']"
1704,2022-06-29,2022.0,6.0,Norway,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1704,2022-06-29,2022.0,6.0,Norway,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1704,2022-06-29,2022.0,6.0,Norway,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1704,2022-06-29,2022.0,6.0,Norway,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'NORTHEU']"
1709,2021-01-01,2021.0,1.0,Asia (region),China,Unknown,,['NO_REGION']
1715,2022-01-01,2022.0,1.0,Not available,"Korea, Democratic People's Republic of",Unknown,,['NO_REGION']
1716,2022-11-18,2022.0,11.0,United States,Russia,System / ideology,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Russia,Territory,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Russia,Resources,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Russia,International power,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Not available,System / ideology,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Not available,Territory,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Not available,Resources,Russia – Ukraine,"['NATO', 'NORTHAM']"
1716,2022-11-18,2022.0,11.0,United States,Not available,International power,Russia – Ukraine,"['NATO', 'NORTHAM']"
1720,2022-06-24,2022.0,6.0,United States,"Korea, Democratic People's Republic of",Unknown,,"['NATO', 'NORTHAM']"
1722,2021-09-01,2021.0,9.0,United States,China,International power,Vietnam et al. – China (South China Sea),"['NATO', 'NORTHAM', 'NO_REGION', 'ASIA', 'SCS', 'SEA']"
1722,2021-09-01,2021.0,9.0,Northeast Asia (region),China,International power,Vietnam et al. – China (South China Sea),"['NATO', 'NORTHAM', 'NO_REGION', 'ASIA', 'SCS', 'SEA']"
1722,2021-09-01,2021.0,9.0,Philippines,China,International power,Vietnam et al. – China (South China Sea),"['NATO', 'NORTHAM', 'NO_REGION', 'ASIA', 'SCS', 'SEA']"
1722,2021-09-01,2021.0,9.0,Europe (region),China,International power,Vietnam et al. – China (South China Sea),"['NATO', 'NORTHAM', 'NO_REGION', 'ASIA', 'SCS', 'SEA']"
1722,2021-09-01,2021.0,9.0,Oceania (region),China,International power,Vietnam et al. – China (South China Sea),"['NATO', 'NORTHAM', 'NO_REGION', 'ASIA', 'SCS', 'SEA']"
1722,2021-09-01,2021.0,9.0,Southeast Asia (region),China,International power,Vietnam et al. – China (South China Sea),"['NATO', 'NORTHAM', 'NO_REGION', 'ASIA', 'SCS', 'SEA']"
1725,2022-11-25,2022.0,11.0,"Iran, Islamic Republic of","Iran, Islamic Republic of",System / ideology,Iran (opposition),"['ASIA', 'MENA', 'MEA']"
1732,2022-09-01,2022.0,9.0,Russia,Not available,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1732,2022-09-01,2022.0,9.0,Russia,Not available,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1736,2020-06-01,2020.0,6.0,United States,China,Unknown,,"['NATO', 'NORTHAM']"
1737,2022-05-16,2022.0,5.0,Italy,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
1737,2022-05-16,2022.0,5.0,Italy,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
1737,2022-05-16,2022.0,5.0,Italy,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
1737,2022-05-16,2022.0,5.0,Italy,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
1751,2022-10-05,2022.0,10.0,Canada,China,System / ideology,,"['NATO', 'NORTHAM']"
1757,2020-01-01,2020.0,1.0,Israel,"Iran, Islamic Republic of",System / ideology,Iran – Israel,"['ASIA', 'MENA', 'MEA']"
1757,2020-01-01,2020.0,1.0,Israel,"Iran, Islamic Republic of",International power,Iran – Israel,"['ASIA', 'MENA', 'MEA']"
1779,2022-01-01,2022.0,1.0,Portugal,Not available,International power,,"['EUROPE', 'NATO', 'EU(MS)']"
1785,2022-05-13,2022.0,5.0,Russia,Not available,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1785,2022-05-13,2022.0,5.0,Russia,Not available,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1785,2022-05-13,2022.0,5.0,Russia,Not available,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1785,2022-05-13,2022.0,5.0,Russia,Not available,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1786,2022-05-13,2022.0,5.0,Ukraine,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1786,2022-05-13,2022.0,5.0,Ukraine,Russia,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1786,2022-05-13,2022.0,5.0,Ukraine,Russia,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1786,2022-05-13,2022.0,5.0,Ukraine,Russia,International power,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1790,2019-05-01,2019.0,5.0,Ukraine,Not available,Unknown,,"['EUROPE', 'EASTEU', 'NO_REGION', 'CSTO', 'SCO']"
1790,2019-05-01,2019.0,5.0,Southeast Asia (region),Not available,Unknown,,"['EUROPE', 'EASTEU', 'NO_REGION', 'CSTO', 'SCO']"
1790,2019-05-01,2019.0,5.0,Europe (region),Not available,Unknown,,"['EUROPE', 'EASTEU', 'NO_REGION', 'CSTO', 'SCO']"
1790,2019-05-01,2019.0,5.0,Russia,Not available,Unknown,,"['EUROPE', 'EASTEU', 'NO_REGION', 'CSTO', 'SCO']"
1790,2019-05-01,2019.0,5.0,Eastern Europe,Not available,Unknown,,"['EUROPE', 'EASTEU', 'NO_REGION', 'CSTO', 'SCO']"
1790,2019-05-01,2019.0,5.0,Belarus,Not available,Unknown,,"['EUROPE', 'EASTEU', 'NO_REGION', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Not available,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Not available,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Not available,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Not available,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Ukraine,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Ukraine,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Ukraine,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1797,2022-08-29,2022.0,8.0,Russia,Ukraine,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1800,2022-06-29,2022.0,6.0,Japan,China,International power,China - Japan (East China Sea),"['ASIA', 'SCS', 'NEA']"
1801,,,,United States,"Iran, Islamic Republic of",System / ideology,"EU, USA et. al –  Russia","['NATO', 'NORTHAM']"
1801,,,,United States,"Iran, Islamic Republic of",International power,"EU, USA et. al –  Russia","['NATO', 'NORTHAM']"
1802,2022-07-13,2022.0,7.0,Ukraine,Not available,Unknown,,"['EUROPE', 'EASTEU']"
1805,2022-01-01,2022.0,1.0,United States,Russia,International power,"EU, USA et. al –  Russia","['NATO', 'NORTHAM']"
1807,2022-12-15,2022.0,12.0,Ukraine,Not available,Unknown,,"['EUROPE', 'EASTEU']"
1808,2022-09-01,2022.0,9.0,Australia,Not available,International power,,"['OC', 'NO_REGION']"
1808,2022-09-01,2022.0,9.0,Europe (region),Not available,International power,,"['OC', 'NO_REGION']"
1808,2022-09-01,2022.0,9.0,South America,Not available,International power,,"['OC', 'NO_REGION']"
1809,2022-11-01,2022.0,11.0,Not available,Not available,International power,,['NO_REGION']
1813,2022-12-05,2022.0,12.0,Belgium,Not available,Unknown,,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
1814,2021-01-01,2021.0,1.0,Israel,"Iran, Islamic Republic of",System / ideology,Iran – Israel,"['ASIA', 'MENA', 'MEA']"
1814,2021-01-01,2021.0,1.0,Israel,"Iran, Islamic Republic of",International power,Iran – Israel,"['ASIA', 'MENA', 'MEA']"
1815,2021-01-01,2021.0,1.0,India,Not available,Unknown,,"['ASIA', 'SASIA', 'SCO']"
1816,2022-09-02,2022.0,9.0,United Arab Emirates,"Korea, Democratic People's Republic of",Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1817,2022-10-29,2022.0,10.0,China,Not available,System / ideology,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1817,2022-10-29,2022.0,10.0,China,Not available,Cyber-specific,,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1818,2022-11-07,2022.0,11.0,Russia,Ukraine,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1818,2022-11-07,2022.0,11.0,Russia,Ukraine,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1818,2022-11-07,2022.0,11.0,Russia,Ukraine,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1818,2022-11-07,2022.0,11.0,Russia,Ukraine,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1819,2019-04-01,2019.0,4.0,Russia,Russia,System / ideology,Russia (opposition),"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1819,2019-04-01,2019.0,4.0,Russia,Russia,National power,Russia (opposition),"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1819,2019-04-01,2019.0,4.0,Russia,Russia,Cyber-specific,Russia (opposition),"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1820,,,,Italy,,,,"['EUROPE', 'NATO', 'EU(MS)']"
1822,2022-05-01,2022.0,5.0,Russia,Not available,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1822,2022-05-01,2022.0,5.0,Russia,Not available,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1822,2022-05-01,2022.0,5.0,Russia,Not available,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1822,2022-05-01,2022.0,5.0,Russia,Not available,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1823,2022-03-01,2022.0,3.0,Russia,Not available,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1823,2022-03-01,2022.0,3.0,Russia,Not available,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1823,2022-03-01,2022.0,3.0,Russia,Not available,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1823,2022-03-01,2022.0,3.0,Russia,Not available,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1824,2022-12-25,2022.0,12.0,Portugal,Russia,Unknown,"EU, USA et. al –  Russia","['EUROPE', 'NATO', 'EU(MS)']"
1825,2022-12-29,2022.0,12.0,Germany,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1826,2022-12-27,2022.0,12.0,Italy,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)']"
1827,2021-03-01,2021.0,3.0,Germany,China,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1828,2021-12-01,2021.0,12.0,Ukraine,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1828,2021-12-01,2021.0,12.0,Ukraine,Russia,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1828,2021-12-01,2021.0,12.0,Ukraine,Russia,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1828,2021-12-01,2021.0,12.0,Ukraine,Russia,International power,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1829,2023-01-01,2023.0,1.0,Cuba,Cuba,System / ideology,Cuba (social protests),['NO_REGION']
1830,2022-12-27,2022.0,12.0,Brazil,Not available,Unknown,,['SOUTHAM']
1834,2021-06-01,2021.0,6.0,Bosnia and Herzegovina,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Vietnam,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Malaysia,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Brunei,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Belgium,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Thailand,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Philippines,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Indonesia,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1834,2021-06-01,2021.0,6.0,Cambodia,Not available,International power,,"['EUROPE', 'BALKANS', 'WBALKANS', 'ASIA', 'SCS', 'SEA', 'EU(MS)', 'NATO', 'WESTEU']"
1835,2023-01-10,2023.0,1.0,Denmark,Not available,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1835,2023-01-10,2023.0,1.0,Denmark,Not available,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1835,2023-01-10,2023.0,1.0,Denmark,Not available,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1835,2023-01-10,2023.0,1.0,Denmark,Not available,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1836,2022-10-01,2022.0,10.0,Africa,China,International power,,['NO_REGION']
1836,2022-10-01,2022.0,10.0,Europe (region),China,International power,,['NO_REGION']
1842,2023-01-11,2023.0,1.0,Czech Republic,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1842,2023-01-11,2023.0,1.0,Czech Republic,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1842,2023-01-11,2023.0,1.0,Czech Republic,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1842,2023-01-11,2023.0,1.0,Czech Republic,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1843,2023-01-11,2023.0,1.0,Venezuela,Not available,Unknown,,['SOUTHAM']
1850,2022-07-01,2022.0,7.0,"Iran, Islamic Republic of",China,International power,,"['ASIA', 'MENA', 'MEA']"
1851,2023-01-17,2023.0,1.0,Ukraine,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1851,2023-01-17,2023.0,1.0,Ukraine,Russia,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1851,2023-01-17,2023.0,1.0,Ukraine,Russia,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1851,2023-01-17,2023.0,1.0,Ukraine,Russia,International power,Russia – Ukraine,"['EUROPE', 'EASTEU']"
1852,2023-01-18,2023.0,1.0,Kazakhstan,Kazakhstan,System / ideology,Kazakhstan (opposition),"['ASIA', 'CSTO', 'SCO']"
1852,2023-01-18,2023.0,1.0,Kazakhstan,Kazakhstan,National power,Kazakhstan (opposition),"['ASIA', 'CSTO', 'SCO']"
1854,2021-07-01,2021.0,7.0,Israel,Palestine,System / ideology,Israel (Hamas et al.),"['ASIA', 'MENA', 'MEA']"
1854,2021-07-01,2021.0,7.0,Israel,Palestine,Secession,Israel (Hamas et al.),"['ASIA', 'MENA', 'MEA']"
1855,2023-01-15,2023.0,1.0,Canada,Not available,Unknown,,"['NATO', 'NORTHAM']"
1858,2022-09-01,2022.0,9.0,Russia,Not available,Unknown,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1859,2023-01-09,2023.0,1.0,United States,Switzerland,Unknown,,"['NATO', 'NORTHAM']"
1860,2022-06-01,2022.0,6.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
1861,2022-07-01,2022.0,7.0,Not available,United States,Cyber-specific,,['NO_REGION']
1862,2022-01-01,2022.0,1.0,United Kingdom,Russia,Unknown,"EU, USA et. al –  Russia","['EUROPE', 'NATO', 'NORTHEU']"
1863,2023-01-25,2023.0,1.0,Germany,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1863,2023-01-25,2023.0,1.0,Germany,Russia,National power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1863,2023-01-25,2023.0,1.0,Germany,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1863,2023-01-25,2023.0,1.0,Germany,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1864,2022-01-01,2022.0,1.0,United Kingdom,"Iran, Islamic Republic of",Unknown,,"['EUROPE', 'NATO', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Poland,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Poland,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Poland,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Poland,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Germany,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Germany,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Germany,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Germany,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Netherlands,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Netherlands,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
1867,2023-01-28,2023.0,1.0,Netherlands,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'WESTEU', 'NO_REGION', 'NORTHEU']"
