ID,start_date,year,month,initiator_country,incident_type,receiver_country,receiver_category,receiver_category_subcode,receiver_region
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,"Korea, Republic of",Corporate Targets,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,State institutions / political system,Not specified,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,Critical infrastructure,Chemicals,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Germany,Corporate Targets,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,State institutions / political system,Not specified,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,Critical infrastructure,Chemicals,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,India,Corporate Targets,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,State institutions / political system,Not specified,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,Critical infrastructure,Chemicals,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United Kingdom,Corporate Targets,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,State institutions / political system,Not specified,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,Critical infrastructure,Chemicals,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Italy,Corporate Targets,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),State institutions / political system,Not specified,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),Critical infrastructure,Chemicals,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
796,2016-01-01,2016.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,Middle East (region),Corporate Targets,,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU', 'NO_REGION']"
797,2016-01-01,2016.0,1.0,Unknown,Data theft & Doxing,Israel,Corporate Targets,,"['ASIA', 'MENA', 'MEA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,United States,Media,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Russia,Media,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Georgia,Media,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Armenia,Media,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Austria,Media,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Turkey,Media,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,State institutions / political system,Government / ministries,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,State institutions / political system,Military,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,State institutions / political system,Not specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,International / supranational organization,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,Social groups,Not Specified,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,Corporate Targets,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
798,2016-01-01,2016.0,1.0,Russia,Data theft & Doxing,Canada,End user(s) / specially protected groups,,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'WESTEU', 'MEA', 'SASIA']"
